ad_id,reporting_date,campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion
1314380,18/08/2017,1210,35-39,F,109,114,111,475184.0,88,127.3200028,4.0,1.0
1314381,17/08/2017,1210,35-39,F,110,111,111,357401.0,47,68.67000008,8.0,1.0
1314382,17/08/2017,1210,35-39,F,111,114,112,99810.0,14,20.05000019,2.0,0.0
1314383,17/08/2017,1210,35-39,F,112,116,114,81569.0,6,9.409999967,3.0,1.0
1314384,17/08/2017,1210,35-39,F,113,115,114,441192.0,53,77.59999979,6.0,2.0
1314385,17/08/2017,1210,35-39,F,114,115,116,90470.0,11,16.73000002,1.0,1.0
1314386,17/08/2017,1210,40-44,F,100,102,102,834243.0,166,246.7499975,18.0,7.0
1314387,17/08/2017,1210,40-44,F,101,105,106,696612.0,152,223.1899948,31.0,9.0
1314388,17/08/2017,1210,40-44,F,102,103,106,329333.0,48,67.60999918,1.0,0.0
1314389,17/08/2017,1210,40-44,F,103,104,105,1114711.0,224,319.0000019,6.0,0.0
1314390,17/08/2017,1210,40-44,F,104,107,107,267316.0,58,82.92999887,3.0,0.0
1314391,19/08/2017,1210,40-44,F,105,109,106,228629.0,38,57.0,2.0,0.0
1314392,19/08/2017,1210,40-44,F,106,107,111,758340.0,159,233.110002,13.0,4.0
1314393,20/08/2017,1210,40-44,F,107,108,110,877535.0,149,217.7799966,5.0,2.0
1314394,20/08/2017,1210,40-44,F,108,113,112,1357386.0,223,323.0600071,10.0,1.0
1314395,20/08/2017,1210,40-44,F,109,115,115,280240.0,61,87.99000168,2.0,2.0
1314396,20/08/2017,1210,40-44,F,110,116,116,419922.0,75,105.4500008,3.0,1.0
1314397,20/08/2017,1210,40-44,F,111,116,115,402975.0,83,120.8999977,1.0,0.0
1314398,20/08/2017,1210,40-44,F,112,115,116,1137635.0,211,301.0499992,30.0,10.0
1314400,20/08/2017,1210,40-44,F,114,118,119,250234.0,40,62.31999922,4.0,1.0
1314401,20/08/2017,1210,45-49,F,100,106,101,904907.0,195,279.219995,11.0,1.0
1314402,20/08/2017,1210,45-49,F,101,105,105,589270.0,107,158.0500023,10.0,4.0
1314403,20/08/2017,1210,45-49,F,102,104,104,168714.0,24,36.01000071,2.0,2.0
1314404,19/08/2017,1210,45-49,F,103,105,104,71982.0,11,16.34000051,1.0,0.0
1314405,19/08/2017,1210,45-49,F,104,107,110,558666.0,110,162.6399975,14.0,5.0
1314406,19/08/2017,1210,45-49,F,105,106,109,1118200.0,235,333.7499943,11.0,4.0
1314407,19/08/2017,1210,45-49,F,106,112,108,107100.0,23,33.71000051,1.0,0.0
1314408,19/08/2017,1210,45-49,F,107,113,112,877769.0,160,232.5900005,13.0,4.0
1314409,19/08/2017,1210,45-49,F,108,112,112,212508.0,33,47.69000006,4.0,1.0
1314410,19/08/2017,1210,45-49,F,109,111,114,1129773.0,252,358.189997,13.0,2.0
1314411,19/08/2017,1210,45-49,F,110,111,116,637549.0,120,173.8800035,3.0,0.0
1314412,19/08/2017,1210,45-49,F,111,113,117,151531.0,28,40.28999949,2.0,0.0
1314414,17/08/2017,1210,45-49,F,113,114,117,790253.0,135,198.7100005,8.0,2.0
1314415,17/08/2017,1210,45-49,F,114,116,118,513161.0,114,165.6099987,5.0,2.0
